date,code,open,high,low,close,volume,amount
2019/2/12,sh.000905,4398.442,4452.5,4394.833,4439.485,8527115520,61588925184
2019/2/13,sh.000905,4442.727,4526.269,4433.027,4512.408,11321890304,82940465152
2019/2/14,sh.000905,4507.84,4555.233,4494.552,4532.169,9482853376,70164058112
2019/2/15,sh.000905,4523.944,4544.386,4497.385,4502.734,9351160832,67254618880
2019/2/18,sh.000905,4527.968,4660.999,4527.968,4660.999,12412400384,92189941760
2019/2/19,sh.000905,4683.325,4706.525,4614.277,4667.283,14387476736,1.06E+11
2019/2/20,sh.000905,4667.353,4677.977,4619.46,4667.624,12021313024,87303393280
2019/2/21,sh.000905,4666.281,4750.418,4643.109,4659.143,14595111424,1.11E+11
2019/2/22,sh.000905,4651.538,4777.297,4649.215,4777.297,14616614144,1.12E+11
2019/2/25,sh.000905,4840.543,5045.075,4835.482,5044.346,24178358016,1.91E+11
2019/2/26,sh.000905,5059.284,5149.622,5004.552,5038.543,26283326464,1.96E+11
2019/2/27,sh.000905,5027.387,5093.795,4964.623,5017.884,20885408768,1.55E+11
2019/2/28,sh.000905,5017.44,5072.668,4994.05,5025.291,15604287744,1.17E+11
2019/3/1,sh.000905,5047.227,5067.306,4984.993,5067.225,14982832896,1.13E+11
2019/3/4,sh.000905,5112.951,5253.388,5108.282,5158.246,23244686336,1.84E+11
2019/3/5,sh.000905,5146.62,5295.287,5125.154,5295.287,20689126144,1.68E+11
2019/3/6,sh.000905,5328.127,5395.554,5256.793,5390.029,26496431872,2.1E+11
2019/3/7,sh.000905,5381.226,5512.643,5353.573,5458.615,26696721920,2.15E+11
2019/3/8,sh.000905,5340.105,5480.172,5245.531,5245.699,28568024832,2.3E+11
2019/3/11,sh.000905,5279.75,5456.419,5272.19,5456.381,21425221376,1.86E+11
2019/3/12,sh.000905,5500.935,5591.686,5458.759,5551.002,24933399296,2.16E+11
2019/3/13,sh.000905,5557.155,5557.155,5388.246,5424.864,22434923520,2.01E+11
2019/3/14,sh.000905,5381.11,5432.52,5236.752,5298.502,17860867840,1.54E+11
2019/3/15,sh.000905,5328.808,5418.329,5308.062,5359.008,15284646400,1.4E+11
2019/3/18,sh.000905,5387.375,5501.183,5333.255,5501.183,17265525504,1.54E+11
2019/3/19,sh.000905,5505.698,5555.122,5486.798,5522.18,16671393024,1.5E+11
2019/3/20,sh.000905,5518.308,5533.052,5415.754,5515.785,17682073600,1.54E+11
2019/3/21,sh.000905,5525.992,5634.661,5513.392,5589.478,20715004416,1.84E+11
2019/3/22,sh.000905,5591.042,5625.095,5505.805,5622.14,18195482368,1.69E+11
2019/3/25,sh.000905,5521.251,5629.227,5507.357,5549.671,17843293696,1.66E+11
2019/3/26,sh.000905,5571.525,5589.412,5380.853,5394.878,17616473088,1.61E+11
2019/3/27,sh.000905,5431.977,5447.879,5333.784,5447.879,14495660800,1.35E+11
2019/3/28,sh.000905,5432.943,5487.765,5370.123,5370.123,14926108160,1.41E+11
2019/3/29,sh.000905,5370.42,5550.76,5346.213,5547.656,17833301760,1.65E+11
2019/4/1,sh.000905,5591.665,5763.58,5591.665,5757.837,22118163200,2.08E+11
2019/4/2,sh.000905,5794.787,5833.022,5750.329,5775.549,22875028480,2.16E+11
2019/4/3,sh.000905,5744.221,5843.468,5724.125,5836.036,19910476288,1.82E+11
2019/4/4,sh.000905,5868.391,5894.988,5813.462,5871.557,20883485952,1.97E+11
2019/4/8,sh.000905,5921.21,5939.497,5765.906,5847.629,23831746560,2.23E+11
2019/4/9,sh.000905,5834.29,5877.84,5798.373,5858.046,17936350208,1.69E+11
2019/4/10,sh.000905,5826.025,5906.427,5782.368,5850.76,17875360768,1.73E+11
2019/4/11,sh.000905,5852.636,5866.922,5720.551,5727.174,16587607296,1.57E+11
2019/4/12,sh.000905,5720.048,5749.336,5673.744,5714.367,14007834112,1.26E+11
2019/4/15,sh.000905,5795.501,5815.391,5654.344,5655.982,15775413504,1.48E+11
2019/4/16,sh.000905,5625.122,5777.011,5583.614,5777.011,15602963200,1.47E+11
2019/4/17,sh.000905,5776.635,5840.624,5757.995,5807.728,16980015616,1.59E+11
2019/4/18,sh.000905,5804.301,5826.673,5762.567,5775.171,15132250624,1.41E+11
2019/4/19,sh.000905,5762.5,5810.179,5710.795,5810.179,14872428800,1.34E+11
2019/4/22,sh.000905,5821.022,5824.52,5704.976,5723.041,15816102656,1.43E+11
2019/4/23,sh.000905,5710.733,5710.733,5610.735,5628.062,14987145984,1.34E+11
2019/4/24,sh.000905,5636.401,5682.478,5568.408,5679.725,13478441216,1.22E+11
2019/4/25,sh.000905,5652.005,5662.789,5457.825,5458.419,15140171776,1.32E+11
2019/4/26,sh.000905,5427.622,5496.035,5407.194,5408.03,12427987968,1.09E+11
2019/4/29,sh.000905,5405.164,5421.656,5252.048,5265.601,13867238656,1.2E+11
2019/4/30,sh.000905,5244.044,5349.943,5244.044,5307.56,10219034112,90849648640
2019/5/6,sh.000905,5122.469,5125.161,4874.643,4908.798,14338623232,1.17E+11
2019/5/7,sh.000905,4933.042,4990.193,4886.056,4973.404,11657368832,97660956672
2019/5/8,sh.000905,4865.787,5028.526,4842.56,4947.741,10773812224,88503435264
2019/5/9,sh.000905,4897.978,4955.783,4879.694,4888.412,9093465600,75438862336
2019/5/10,sh.000905,4940.481,5064.323,4842.607,5064.323,12217748224,1.04E+11
2019/5/13,sh.000905,5009.474,5040.503,4985.188,5005.904,9173639424,81269399552
2019/5/14,sh.000905,4942.393,5018.413,4941.927,4965.612,8754096896,78269149184
2019/5/15,sh.000905,5002.605,5086.729,4999.336,5076.555,9746385920,88150028288
2019/5/16,sh.000905,5071.108,5118.444,5059.206,5108.358,10442216704,91206180864
2019/5/17,sh.000905,5112.241,5116.993,4923.672,4942.579,11907121408,1.04E+11
2019/5/20,sh.000905,4937.176,4947.745,4835.808,4923.558,9568649728,84271517696
2019/5/21,sh.000905,4917.342,5026.284,4904.823,5009.872,10083707392,91301257216
2019/5/22,sh.000905,5002.16,5018.109,4941.009,4976.392,9409270784,86507937792
2019/5/23,sh.000905,4955.252,4957.986,4860.188,4872.92,9056368128,82582765568
2019/5/24,sh.000905,4848.575,4892.458,4831.335,4841.757,7793343488,69305380864
2019/5/27,sh.000905,4848.641,4974.267,4824.142,4962.947,9307641344,81678356480
2019/5/28,sh.000905,4965.59,5002.249,4933.896,4955.485,9026398976,83641974784
2019/5/29,sh.000905,4943.567,4992.988,4930.43,4956.863,8587685120,78641295360
2019/5/30,sh.000905,4933.5,4933.854,4865.775,4926.403,9477960192,80822550528
2019/5/31,sh.000905,4923.919,4969.051,4902.737,4912,8671672832,75731116032
2019/6/3,sh.000905,4921.708,4942.065,4838.352,4853.815,9854083072,83580690432
2019/6/4,sh.000905,4847.663,4853.81,4768.039,4795.412,8675165184,77250793472
2019/6/5,sh.000905,4837.895,4850.803,4777.978,4783.824,8130016512,72772853760
2019/6/6,sh.000905,4776.489,4776.687,4668.541,4678.784,8341693184,70429638656
2019/6/10,sh.000905,4693.763,4750.542,4662.78,4725.264,7336137984,63265364480
2019/6/11,sh.000905,4730.809,4903.867,4728.483,4901.472,11681144576,99669917696
2019/6/12,sh.000905,4889.36,4917.091,4852.983,4863.492,10784756224,94685224960
2019/6/13,sh.000905,4855.539,4892.581,4831.519,4877.65,9617253888,79697100800
2019/6/14,sh.000905,4880.226,4893.928,4786.195,4795.526,10280389376,83140661248
2019/6/17,sh.000905,4796.12,4826.595,4779.642,4802.818,7336113920,64090002432
2019/6/18,sh.000905,4804.301,4825.625,4773.549,4797.146,6652389632,56694905856
2019/6/19,sh.000905,4902.959,4931.109,4856.903,4858.916,9827437568,88246816768
2019/6/20,sh.000905,4853.208,4987.595,4837.176,4954.733,11969596160,1.03E+11
2019/6/21,sh.000905,4973.585,5045.714,4973.585,5021.305,12281421312,1.07E+11
2019/6/24,sh.000905,5032.374,5038.479,4996.169,5024.204,9962015744,86442217472
2019/6/25,sh.000905,5020.2,5020.2,4910.197,4974.988,9920218112,85713850368
2019/6/26,sh.000905,4943.775,4991.127,4928.733,4962.593,7003568640,64206718464
2019/6/27,sh.000905,4974.985,5030.371,4972.67,5007.483,8163126528,77117706240
2019/6/28,sh.000905,5005.192,5005.192,4920.434,4950.479,7716462848,70271422464
2019/7/1,sh.000905,5044.663,5100.261,5016.236,5100.261,11163021312,1.08E+11
2019/7/2,sh.000905,5092.841,5102.409,5066.25,5084.41,9708063744,91618107392
2019/7/3,sh.000905,5074.709,5074.709,5021.895,5040.722,8535858944,79210213376
2019/7/4,sh.000905,5046.883,5067.997,5002.332,5025.02,8014718976,72016474112
2019/7/5,sh.000905,5026.331,5055.014,5001.523,5042.659,6490414080,60552010240
2019/7/8,sh.000905,5028.634,5028.634,4855.214,4870.78,9176607744,81431277568
2019/7/9,sh.000905,4868.475,4892.558,4838.936,4881.623,6101251328,56755420928
2019/7/10,sh.000905,4891.911,4896.041,4829.284,4843.864,6079519232,55261260800
2019/7/11,sh.000905,4867.682,4905.16,4821.551,4844.547,6262848512,56483156480
2019/7/12,sh.000905,4848.222,4874.32,4820.663,4861.567,6147939840,54064544512
2019/7/15,sh.000905,4850.89,4951.623,4787.906,4925.324,8459448064,75865112576
2019/7/16,sh.000905,4917.793,4940.231,4909.663,4932.045,6892496128,60958972160
2019/7/17,sh.000905,4930.646,4953.409,4914.492,4929.085,7536108800,65860765184
2019/7/18,sh.000905,4909.717,4909.717,4843.513,4844.108,7263615744,59848894464
2019/7/19,sh.000905,4861.212,4920.413,4861.203,4878.69,6859729920,57390762240
2019/7/22,sh.000905,4885.429,4886.402,4766.071,4776.574,7219157760,61198813696
2019/7/23,sh.000905,4778.052,4823.918,4778.052,4823.918,5472926208,48300963584
2019/7/24,sh.000905,4837.766,4898.805,4837.766,4873.027,6945138432,63586100224
2019/7/25,sh.000905,4873.174,4899.715,4861.771,4891.643,6738441728,65540812032
2019/7/26,sh.000905,4880.719,4902.091,4868.197,4898.109,5925277696,57190685184
2019/7/29,sh.000905,4897.651,4914.48,4872.545,4897.018,5658152192,54815760128
2019/7/30,sh.000905,4902.841,4961.024,4902.781,4922.917,7119412736,65553974528
2019/7/31,sh.000905,4914.044,4921.722,4892.555,4903.203,6275454720,58776188928
2019/8/1,sh.000905,4877.557,4900.086,4850.528,4870.469,6433250304,61801931776
2019/8/2,sh.000905,4773.43,4816.81,4756.404,4809.919,7900236032,73848049664
2019/8/5,sh.000905,4795.91,4838.758,4749.944,4751.984,7161254144,69025914880
2019/8/6,sh.000905,4665.84,4684.515,4558.06,4650.562,9866786560,84239327232
2019/8/7,sh.000905,4678.428,4686.732,4624.742,4626.364,6741740544,62344726016
2019/8/8,sh.000905,4641.866,4663.032,4636.238,4656.1,6007779584,56743201024
2019/8/9,sh.000905,4677.247,4690.654,4593.223,4600.352,6444333824,64477323008
2019/8/12,sh.000905,4608.116,4685.045,4591.661,4685.045,6194650624,62148044544
2019/8/13,sh.000905,4649.349,4667.715,4638.029,4658.388,5869131776,57730564608
2019/8/14,sh.000905,4713.502,4731.862,4677.13,4683.84,7114878720,69438517248
2019/8/15,sh.000905,4585.094,4709.363,4576.461,4706.55,7826161152,72618381312
2019/8/16,sh.000905,4702.141,4755.952,4696.921,4722.662,7754245888,76502437888
2019/8/19,sh.000905,4765.058,4875.036,4765.058,4875.036,10658092544,1.05E+11
2019/8/20,sh.000905,4878.674,4912.991,4864.815,4872.606,10020229376,94825271296
2019/8/21,sh.000905,4865.717,4896.291,4859.328,4882.721,8494078976,83121774592
2019/8/22,sh.000905,4894.362,4896.575,4851.969,4887.914,8223811072,82031366144
2019/8/23,sh.000905,4888.532,4902.783,4861.2,4887.902,8250252800,81178886144
2019/8/26,sh.000905,4799.483,4867.303,4793.844,4855.458,8845314304,86780252160
2019/8/27,sh.000905,4878.289,4976.58,4878.289,4936.123,10819263744,1.05E+11
2019/8/28,sh.000905,4929.893,4948.017,4910.603,4928.193,9899429376,92168540160
2019/8/29,sh.000905,4937.59,4954.957,4912.22,4934.183,9681799680,94062432256
2019/8/30,sh.000905,4963.278,4975.972,4862.582,4886.494,10245163520,1.08E+11
2019/9/2,sh.000905,4894.049,5020.264,4890.225,5008.295,10829293056,1.09E+11
2019/9/3,sh.000905,5019.404,5044.18,4999.887,5044.18,10909044992,1.15E+11
2019/9/4,sh.000905,5036.523,5093.266,5027.667,5093.266,12249922304,1.23E+11
2019/9/5,sh.000905,5119.573,5208.999,5119.428,5138.405,15894736896,1.61E+11
2019/9/6,sh.000905,5152.185,5167.482,5111.734,5154.637,11279857664,1.23E+11
2019/9/9,sh.000905,5202.705,5263.459,5171.851,5263.459,13294192640,1.4E+11
2019/9/10,sh.000905,5264.327,5264.327,5212.525,5245.305,13111154688,1.38E+11
2019/9/11,sh.000905,5262.494,5273.967,5206.972,5217.291,11560393984,1.19E+11
2019/9/12,sh.000905,5230.294,5255.785,5197.569,5242.611,9604422656,99874271232
2019/9/16,sh.000905,5263.3,5279.589,5228.29,5250.339,11413633792,1.17E+11
2019/9/17,sh.000905,5237.559,5237.559,5118.207,5140.45,11477143552,1.14E+11
2019/9/18,sh.000905,5148.063,5163.81,5119.613,5141.038,8955599872,92044124160
2019/9/19,sh.000905,5150.498,5191.668,5126.153,5191.668,8812931072,92724183040
2019/9/20,sh.000905,5198.727,5220.235,5180.077,5204.484,9418643712,1.04E+11
2019/9/23,sh.000905,5192.883,5192.883,5124.798,5171.484,9465767936,1.04E+11
2019/9/24,sh.000905,5168.122,5237.41,5159.331,5180.741,9452799488,1.09E+11
2019/9/25,sh.000905,5162.151,5162.151,5087.009,5087.009,9220292096,1.04E+11
2019/9/26,sh.000905,5099.517,5108.803,4970.24,4970.24,9467075328,1.01E+11
2019/9/27,sh.000905,4974.032,5033.185,4974.032,5005.629,7432983296,77773541376
2019/9/30,sh.000905,5009.138,5022.428,4940.903,4940.903,6578512896,66977336832
2019/10/8,sh.000905,4955.078,4994.443,4937.028,4941.76,6644342528,69528043520
2019/10/9,sh.000905,4926.208,4985.44,4904.322,4982.953,6650575872,67224088832
2019/10/10,sh.000905,4988.14,5049.219,4979.194,5046.359,7381815296,75962306560
2019/10/11,sh.000905,5057.81,5074.903,5012.384,5055.516,8278601728,82692669440
2019/10/14,sh.000905,5095.216,5151.694,5089.312,5131.131,10368887808,1.01E+11
2019/10/15,sh.000905,5115.247,5115.247,5057.283,5061.002,8832143104,86494756864
2019/10/16,sh.000905,5064.332,5086.972,5036.502,5038.356,7822140928,73744400384
2019/10/17,sh.000905,5039.271,5049.36,5017.467,5029.854,7051450880,65942908160
2019/10/18,sh.000905,5033.816,5056.557,4953.147,4961.807,8203885056,74431254528
2019/10/21,sh.000905,4956.792,4957.235,4906.362,4951.035,6989927168,65366244608
2019/10/22,sh.000905,4954.107,5011.012,4954.107,5005.552,6553498112,63627854080
2019/10/23,sh.000905,5009.357,5009.94,4955.055,4967.194,6903650816,65559048960
2019/10/24,sh.000905,4961.685,4972.762,4921.112,4958.246,6486844416,62074661120
2019/10/25,sh.000905,4953.327,5001.508,4922.083,4994.568,7315877632,72672829440
2019/10/28,sh.000905,5026.064,5084.688,5026.064,5084.467,10290739456,1.01E+11
2019/10/29,sh.000905,5080.929,5080.929,5007.712,5007.712,10870630400,1.05E+11
2019/10/30,sh.000905,4975.673,4984.403,4938.102,4947.895,8576215552,83620057088
2019/10/31,sh.000905,4950.025,4967.745,4911.375,4917.417,7958268672,79650639872
2019/11/1,sh.000905,4908.647,4967.048,4896.007,4962.349,7415565568,72447111168
2019/11/4,sh.000905,4974.363,5016.937,4974.363,4987.836,8127822592,82241597440
2019/11/5,sh.000905,4995.461,5041.235,4972.716,5025.302,8507295232,84235952128
2019/11/6,sh.000905,5022.104,5027.789,4955.825,4974.734,8321627392,82703564800
2019/11/7,sh.000905,4970.529,5020.223,4960.838,5007.066,7209219840,70612910080
2019/11/8,sh.000905,5036.656,5051.564,4985.948,4988.293,7909655552,80301699072
2019/11/11,sh.000905,4961.194,4961.194,4868.434,4876.159,7709640192,71951298560
2019/11/12,sh.000905,4878.972,4887.295,4823.428,4881.614,6878549248,64024939264
2019/11/13,sh.000905,4878.967,4888.191,4853.594,4875.543,6060640768,60162199808
2019/11/14,sh.000905,4875.249,4925.441,4871.556,4912.107,6391011328,68278831872
2019/11/15,sh.000905,4910.205,4936.984,4868.436,4868.436,7007640320,74051051520
2019/11/18,sh.000905,4862.28,4901.001,4851.39,4892.46,6396537088,63914780928
2019/11/19,sh.000905,4892.339,4975.112,4890.756,4975.112,7236336896,73229635584
2019/11/20,sh.000905,4975.756,4991.695,4941.91,4946.275,7899827712,81388199936
2019/11/21,sh.000905,4929.851,4963.088,4919.593,4945.718,6616751360,63282046976
2019/11/22,sh.000905,4954.31,5018.064,4876.811,4904.082,8802769408,89306628096
2019/11/25,sh.000905,4904.994,4915.345,4853.842,4901.502,8634726400,78620479488
2019/11/26,sh.000905,4906.428,4920.676,4882.162,4882.162,8125972992,74550161408
2019/11/27,sh.000905,4881.402,4935.627,4872.302,4904.256,7264694016,70087737344
2019/11/28,sh.000905,4897.652,4916.804,4878.007,4889.259,5967231488,56925665024
2019/11/29,sh.000905,4888.348,4909.411,4850.587,4894.941,6139561984,58933970688
2019/12/2,sh.000905,4897.63,4930.585,4889.319,4905.42,6315015936,61517277184
2019/12/3,sh.000905,4889.406,4926.454,4863.662,4926.454,6034552576,59970188032
2019/12/4,sh.000905,4902.485,4935.569,4901.036,4920.668,6349645056,65049445120
2019/12/5,sh.000905,4927.775,4978.989,4923.111,4967.602,7407710464,77991493632
2019/12/6,sh.000905,4968.041,5010.513,4954.785,5010.51,7370595584,77615890432
2019/12/9,sh.000905,5020.221,5040.24,5005.841,5024.604,8848641536,92501704704
2019/12/10,sh.000905,5012.471,5054.312,4998.147,5049.051,8293633024,85621362688
2019/12/11,sh.000905,5044.936,5052.35,5007.559,5027.278,8601103872,87198617600
2019/12/12,sh.000905,5025.49,5044.197,5008.367,5012.001,8005543936,82031906816
2019/12/13,sh.000905,5047.897,5082.759,5029.883,5073.685,9997918464,1E+11
2019/12/16,sh.000905,5095.348,5166.039,5081.909,5166.039,11652253184,1.18E+11
2019/12/17,sh.000905,5167.229,5257.827,5161.152,5236.062,15021914112,1.43E+11
2019/12/18,sh.000905,5235.476,5267.406,5221.698,5235.124,12926439936,1.26E+11
2019/12/19,sh.000905,5236.915,5255.168,5215.884,5241.737,11366629376,1.11E+11
2019/12/20,sh.000905,5244.213,5258.005,5182.063,5184.675,11799847168,1.07E+11
2019/12/23,sh.000905,5161.282,5188.85,5079.441,5084.35,10565253120,98214944768
2019/12/24,sh.000905,5098.805,5165.156,5092.906,5162.07,8545191680,80244023296
2019/12/25,sh.000905,5157.366,5195.866,5153.513,5183.098,9591867648,97321480192
2019/12/26,sh.000905,5181.381,5219.14,5171.44,5219.14,9562553344,89169211392
2019/12/27,sh.000905,5223.47,5252.787,5175.852,5179.192,12625962752,1.16E+11
2019/12/30,sh.000905,5160.31,5242.123,5119.855,5241.938,11686945536,1.07E+11
2019/12/31,sh.000905,5239.913,5269.873,5228.172,5267.662,10388965888,95356583936
2020/1/2,sh.000905,5306.667,5374.908,5288.167,5366.137,14589440512,1.37E+11
2020/1/3,sh.000905,5376.032,5395.258,5351.804,5380.637,12845202176,1.22E+11
2020/1/6,sh.000905,5365.217,5481.55,5355.023,5434.85,15958741504,1.58E+11
2020/1/7,sh.000905,5441.903,5499.839,5440.691,5499.839,14414272256,1.42E+11
2020/1/8,sh.000905,5481.984,5500.16,5409.569,5423.796,15540684800,1.5E+11
2020/1/9,sh.000905,5465.857,5497.542,5457.349,5497.542,13243166720,1.36E+11
2020/1/10,sh.000905,5511.673,5516.094,5455.251,5480.227,11381982208,1.18E+11
2020/1/13,sh.000905,5478.315,5559.627,5447.731,5559.627,11807618048,1.29E+11
2020/1/14,sh.000905,5576.629,5583.72,5539.899,5542.331,12981138432,1.35E+11
2020/1/15,sh.000905,5532.961,5545.101,5492.65,5530.026,11242501888,1.18E+11
2020/1/16,sh.000905,5539.421,5559.017,5514.691,5527.667,11189727488,1.22E+11
2020/1/17,sh.000905,5539.723,5555.411,5499.467,5510.045,10494932992,1.1E+11
2020/1/20,sh.000905,5523.009,5587.535,5500.593,5587.535,11540300032,1.28E+11
2020/1/21,sh.000905,5581.01,5581.98,5515.192,5523.941,12460480768,1.35E+11
2020/1/22,sh.000905,5502.587,5597.993,5440.199,5575.512,12347476992,1.38E+11
2020/1/23,sh.000905,5521.792,5558.425,5326.931,5377.741,14577307136,1.62E+11
2020/2/3,sh.000905,4896.894,4960.745,4896.894,4910.901,8177708288,89455038464
2020/2/4,sh.000905,4736.122,5013.769,4736.122,4996.474,18967227904,1.75E+11
2020/2/5,sh.000905,5035.408,5178.437,5026.408,5123.961,17109533952,1.77E+11
2020/2/6,sh.000905,5128.186,5299.178,5100.481,5282.892,18595745536,1.97E+11
2020/2/7,sh.000905,5287.269,5329.355,5226.699,5327.036,19114764288,2.03E+11
2020/2/10,sh.000905,5322.008,5389.038,5301.412,5388.434,17670328320,1.87E+11
2020/2/11,sh.000905,5390.525,5396.955,5323.76,5361.276,15250817792,1.57E+11
2020/2/12,sh.000905,5345.522,5461.673,5340.487,5459.946,15104147200,1.65E+11
2020/2/13,sh.000905,5456.659,5482.795,5397.232,5412.841,15820264192,1.76E+11
2020/2/14,sh.000905,5407.473,5474.468,5375.925,5420.802,14534649600,1.63E+11
2020/2/17,sh.000905,5454.462,5594.436,5454.462,5594.436,17463665664,1.84E+11
2020/2/18,sh.000905,5607.84,5660.814,5577.898,5660.814,18509870080,2.06E+11
2020/2/19,sh.000905,5654.177,5678.819,5601.391,5603.262,18564208384,2.11E+11
2020/2/20,sh.000905,5619.52,5712.182,5580.067,5706.712,19207602688,2.06E+11
2020/2/21,sh.000905,5704.836,5822.397,5700.951,5784.032,20723623936,2.3E+11
2020/2/24,sh.000905,5784.575,5884.139,5754.679,5865.466,21809896192,2.5E+11
2020/2/25,sh.000905,5745.617,5912.274,5643.884,5897.721,26736667904,3.02E+11
2020/2/26,sh.000905,5824.048,5885.27,5724.499,5743.392,26637508096,2.81E+11
2020/2/27,sh.000905,5770.218,5829.037,5689.539,5753.727,20469487616,2.22E+11
2020/2/28,sh.000905,5558.415,5641.772,5438.852,5451.289,22430670848,2.33E+11
2020/3/2,sh.000905,5516.438,5683.242,5505.268,5656.419,19951161088,2.14E+11
2020/3/3,sh.000905,5756.791,5832.353,5658.12,5710.023,22632549376,2.44E+11
2020/3/4,sh.000905,5670.499,5719.178,5603.928,5716.511,18513309696,1.95E+11
2020/3/5,sh.000905,5795.25,5811.207,5732.168,5801.119,21723222016,2.17E+11
2020/3/6,sh.000905,5737.095,5802.629,5723.732,5763.86,18529714688,1.77E+11
2020/3/9,sh.000905,5668.6366,5699.9198,5525.8167,5525.8167,21853808900,2.12E+11
2020/3/10,sh.000905,5459.1732,5675.8756,5423.4289,5675.1113,20840287700,2.1E+11
2020/3/11,sh.000905,5692.7173,5708.9152,5589.5311,5589.5311,18775091200,1.9E+11
2020/3/12,sh.000905,5507.3213,5549.3501,5446.7941,5493.8838,15875315700,1.54E+11
2020/3/13,sh.000905,5225.5063,5507.3899,5224.7267,5457.2006,19526665900,1.88E+11
2020/3/16,sh.000905,5496.889,5496.889,5183.3436,5200.1142,18684995200,1.85E+11
2020/3/17,sh.000905,5245.5231,5300.5591,5052.6546,5212.0619,15913787800,1.53E+11
2020/3/18,sh.000905,5257.9438,5333.1204,5119.4716,5119.4716,16428660400,1.61E+11
2020/3/19,sh.000905,5119.9437,5185.0889,5020.4387,5157.8235,15459370200,1.49E+11
2020/3/20,sh.000905,5217.488,5225.0268,5129.0733,5219.2809,12751328900,1.32E+11
2020/3/23,sh.000905,5079.3549,5129.1405,4981.6682,4998.9095,13868474500,1.34E+11
2020/3/24,sh.000905,5089.1516,5118.0355,4963.2918,5096.0408,14078770500,1.37E+11
2020/3/25,sh.000905,5200.7752,5229.2205,5160.3887,5217.4237,14688107000,1.42E+11
2020/3/26,sh.000905,5180.4657,5227.4679,5157.1478,5166.1091,12565245000,1.27E+11
2020/3/27,sh.000905,5222.8511,5227.7921,5134.4903,5137.3371,11704507300,1.18E+11
2020/3/30,sh.000905,5073.7047,5074.6251,4974.3165,5027.4856,12398131600,1.25E+11
2020/3/31,sh.000905,5073.5232,5090.5675,5030.573,5041.4534,11160561200,1.07E+11
2020/4/1,sh.000905,5029.5837,5108.175,5007.7115,5019.2187,11215411100,1.11E+11
2020/4/2,sh.000905,4998.6259,5147.2019,4998.1063,5147.2019,11335107800,1.18E+11
2020/4/3,sh.000905,5143.5185,5161.5728,5085.0948,5107.0393,10947897800,1.13E+11
2020/4/7,sh.000905,5202.5465,5273.0857,5197.5826,5267.073,14510945200,1.47E+11
2020/4/8,sh.000905,5243.1623,5291.4149,5232.6161,5271.7961,13778625400,1.37E+11
2020/4/9,sh.000905,5301.2663,5336.1174,5289.3845,5322.4614,12509846200,1.28E+11
2020/4/10,sh.000905,5321.7865,5321.7865,5197.9841,5208.5102,12381638800,1.26E+11
2020/4/13,sh.000905,5176.4431,5198.3708,5140.8505,5169.1757,9818099300,1.01E+11
2020/4/14,sh.000905,5197.1716,5288.593,5189.8242,5288.593,11018824400,1.19E+11
2020/4/15,sh.000905,5291.9664,5320.5792,5264.0114,5268.7497,12247740000,1.28E+11
2020/4/16,sh.000905,5245.9247,5328.1204,5238.4335,5316.9707,12074219300,1.22E+11
2020/4/17,sh.000905,5354.9828,5377.147,5309.5809,5318.4547,13696983300,1.57E+11
2020/4/20,sh.000905,5329.8688,5381.7857,5311.1974,5381.7857,12064218200,1.31E+11
2020/4/21,sh.000905,5358.6005,5358.6005,5287.6633,5343.8806,13074442600,1.4E+11
2020/4/22,sh.000905,5304.731,5388.2073,5296.2644,5387.6233,12359700600,1.28E+11
2020/4/23,sh.000905,5402.6478,5407.49,5354.9401,5357.7904,14461830200,1.45E+11
2020/4/24,sh.000905,5350.5426,5354.7629,5258.5692,5273.5474,13138336700,1.27E+11
2020/4/27,sh.000905,5278.9787,5314.4114,5249.3133,5265.7248,11713242700,1.11E+11
2020/4/28,sh.000905,5268.1255,5273.2565,5102.0608,5227.846,14082491000,1.34E+11
2020/4/29,sh.000905,5203.7103,5269.735,5201.4734,5226.8116,10592684900,1.03E+11
2020/4/30,sh.000905,5261.0467,5368.8943,5261.0467,5353.8595,13303668600,1.43E+11
2020/5/6,sh.000905,5320.94,5451.456,5318.443,5451.3159,14167905000,1.6E+11
2020/5/7,sh.000905,5454.2515,5473.7738,5425.7964,5445.7519,14014635400,1.48E+11
2020/5/8,sh.000905,5474.8739,5527.0903,5467.646,5507.6965,13631862200,1.46E+11
2020/5/11,sh.000905,5529.1056,5547.9416,5466.6158,5496.192,12985198500,1.42E+11
2020/5/12,sh.000905,5494.0693,5519.2868,5441.7013,5512.464,11594367700,1.28E+11
2020/5/13,sh.000905,5495.8969,5546.5535,5483.9868,5536.2802,10789582200,1.2E+11
2020/5/14,sh.000905,5513.0817,5528.0915,5485.0152,5487.107,11919770100,1.3E+11
2020/5/15,sh.000905,5510.1454,5543.9334,5486.2557,5507.9336,11265151100,1.32E+11
2020/5/18,sh.000905,5522.7233,5528.7754,5454.9615,5478.8218,13365466400,1.58E+11
2020/5/19,sh.000905,5515.0289,5548.2181,5504.2327,5547.8759,11200886000,1.33E+11
2020/5/20,sh.000905,5545.0441,5547.1691,5473.7896,5489.7024,12349126400,1.41E+11
2020/5/21,sh.000905,5508.2041,5511.2324,5415.5986,5426.1745,11455910800,1.29E+11
2020/5/22,sh.000905,5421.7282,5421.887,5307.2962,5328.2268,10641571100,1.16E+11
