date,close,turnover
2019-06-25,3.366,3.56
2019-06-26,3.363,1.34
2019-06-27,3.402,1.42
2019-06-28,3.399,1.73
2019-07-01,3.467,3.08
2019-07-02,3.463,1.05
2019-07-03,3.434,1.89
2019-07-04,3.423,1.66
2019-07-05,3.434,1.5
2019-07-08,3.371,1.81
2019-07-09,3.361,1.32
2019-07-10,3.359,1.0
2019-07-11,3.369,1.2
2019-07-12,3.39,1.71
2019-07-15,3.389,2.24
2019-07-16,3.372,1.22
2019-07-17,3.363,0.89
2019-07-18,3.352,1.04
2019-07-19,3.387,1.52
2019-07-22,3.369,1.56
2019-07-23,3.37,1.97
2019-07-24,3.399,2.34
2019-07-25,3.424,1.29
2019-07-26,3.429,0.97
2019-07-29,3.425,0.73
2019-07-30,3.435,0.93
2019-07-31,3.407,1.53
2019-08-01,3.382,1.17
2019-08-02,3.337,1.64
2019-08-05,3.282,1.75
2019-08-06,3.252,2.73
2019-08-07,3.238,1.71
2019-08-08,3.278,1.38
2019-08-09,3.267,0.73
2019-08-12,3.316,0.92
2019-08-13,3.287,0.75
2019-08-14,3.296,0.81
2019-08-15,3.305,1.18
2019-08-16,3.317,1.02
2019-08-19,3.374,1.3
2019-08-20,3.368,1.03
2019-08-21,3.366,0.63
2019-08-22,3.37,0.66
2019-08-23,3.41,1.65
2019-08-26,3.361,1.86
2019-08-27,3.381,1.73
2019-08-28,3.359,2.01
2019-08-29,3.348,1.14
2019-08-30,3.363,1.28
2019-09-02,3.387,0.95
2019-09-03,3.386,0.66
2019-09-04,3.42,1.12
2019-09-05,3.451,1.49
2019-09-06,3.484,1.06
2019-09-09,3.479,1.11
2019-09-10,3.468,1.5
2019-09-11,3.454,2.03
2019-09-12,3.494,1.16
2019-09-16,3.481,0.96
2019-09-17,3.434,1.83
2019-09-18,3.45,1.86
2019-09-19,3.454,0.92
2019-09-20,3.46,0.89
2019-09-23,3.428,1.3
2019-09-24,3.434,1.4
2019-09-25,3.424,1.48
2019-09-26,3.425,1.07
2019-09-27,3.425,0.79
2019-09-30,3.392,1.04
2019-10-08,3.415,1.4
2019-10-09,3.418,1.0
2019-10-10,3.434,0.69
2019-10-11,3.479,1.33
2019-10-14,3.508,1.11
2019-10-15,3.509,0.62
2019-10-16,3.498,0.96
2019-10-17,3.506,0.79
2019-10-18,3.461,1.2
2019-10-21,3.463,0.8
2019-10-22,3.466,0.81
2019-10-23,3.447,1.02
2019-10-24,3.455,0.89
2019-10-25,3.461,1.19
2019-10-28,3.475,0.86
2019-10-29,3.463,0.53
2019-10-30,3.446,0.69
2019-10-31,3.45,0.61
2019-11-01,3.499,1.18
2019-11-04,3.516,1.02
2019-11-05,3.533,1.53
2019-11-06,3.526,0.83
2019-11-07,3.526,0.86
2019-11-08,3.507,0.83
2019-11-11,3.46,1.76
2019-11-12,3.464,0.92
2019-11-13,3.462,0.75
2019-11-14,3.46,0.7
2019-11-15,3.45,0.9
2019-11-18,3.474,0.83
2019-11-19,3.493,0.99
2019-11-20,3.46,0.83
2019-11-21,3.442,1.36
2019-11-22,3.414,1.76
2019-11-25,3.441,0.95
2019-11-26,3.44,1.34
2019-11-27,3.435,1.04
2019-11-28,3.425,0.8
2019-11-29,3.385,1.77
2019-12-02,3.391,0.67
2019-12-03,3.401,0.64
2019-12-04,3.395,0.58
2019-12-05,3.413,0.95
2019-12-06,3.43,0.68
2019-12-09,3.425,0.83
2019-12-10,3.427,0.54
2019-12-11,3.441,0.98
2019-12-12,3.431,0.81
2019-12-13,3.494,1.46
2019-12-16,3.487,1.73
2019-12-17,3.519,1.62
2019-12-18,3.511,1.13
2019-12-19,3.504,0.88
2019-12-20,3.499,1.1
2019-12-23,3.473,1.29
2019-12-24,3.482,0.84
2019-12-25,3.474,1.16
2019-12-26,3.496,1.18
2019-12-27,3.503,1.44
2019-12-30,3.545,1.33
2019-12-31,3.552,1.01
2020-01-02,3.575,1.2
2020-01-03,3.562,0.78
2020-01-06,3.544,1.36
2020-01-07,3.556,0.93
2020-01-08,3.527,1.03
2020-01-09,3.551,0.72
2020-01-10,3.555,0.57
2020-01-13,3.574,0.84
2020-01-14,3.57,0.88
2020-01-15,3.54,0.96
2020-01-16,3.53,0.9
2020-01-17,3.536,1.33
2020-01-20,3.552,1.07
2020-01-21,3.501,1.34
2020-01-22,3.5,1.72
2020-01-23,3.419,1.79
2020-02-03,3.201,3.65
2020-02-04,3.279,1.91
2020-02-05,3.295,1.57
2020-02-06,3.336,1.12
2020-02-07,3.335,0.89
2020-02-10,3.333,1.09
2020-02-11,3.364,0.85
2020-02-12,3.377,0.62
2020-02-13,3.363,0.57
2020-02-14,3.379,0.77
2020-02-17,3.433,1.02
2020-02-18,3.407,0.84
2020-02-19,3.407,0.83
2020-02-20,3.461,1.6
2020-02-21,3.452,0.86
2020-02-24,3.418,1.02
2020-02-25,3.393,1.54
2020-02-26,3.388,1.66
2020-02-27,3.392,0.89
2020-02-28,3.308,1.62
2020-03-02,3.393,1.33
2020-03-03,3.401,1.32
2020-03-04,3.433,0.92
2020-03-05,3.498,1.85
2020-03-06,3.445,1.15
2020-03-09,3.355,1.83
2020-03-10,3.405,2.23
2020-03-11,3.368,1.28
2020-03-12,3.33,1.4
2020-03-13,3.29,2.01
2020-03-16,3.181,1.7
2020-03-17,3.169,2.07
2020-03-18,3.112,1.79
2020-03-19,3.058,2.72
2020-03-20,3.118,2.51
2020-03-23,3.047,1.78
2020-03-24,3.121,2.37
2020-03-25,3.181,2.79
2020-03-26,3.171,1.04
2020-03-27,3.186,1.21
2020-03-30,3.174,1.07
2020-03-31,3.169,1.07
2020-04-01,3.165,1.12
2020-04-02,3.2,0.85
2020-04-03,3.188,0.77
2020-04-07,3.237,0.99
2020-04-08,3.224,0.61
2020-04-09,3.233,0.59
2020-04-10,3.232,0.99
2020-04-13,3.22,0.63
2020-04-14,3.265,0.8
2020-04-15,3.245,0.71
2020-04-16,3.247,0.55
2020-04-17,3.287,1.24
2020-04-20,3.297,0.67
2020-04-21,3.265,0.69
2020-04-22,3.284,0.8
2020-04-23,3.281,0.62
2020-04-24,3.259,0.6
2020-04-27,3.284,1.1
2020-04-28,3.304,0.74
2020-04-29,3.323,0.75
2020-04-30,3.346,0.61
2020-05-06,3.342,0.72
2020-05-07,3.337,0.51
2020-05-08,3.357,0.6
2020-05-11,3.357,0.74
2020-05-12,3.354,0.64
2020-05-13,3.354,0.3
2020-05-14,3.325,0.56
2020-05-15,3.306,0.84
2020-05-18,3.327,0.76
2020-05-19,3.346,0.61
2020-05-20,3.343,0.62
2020-05-21,3.332,0.62
2020-05-22,3.262,1.23
2020-05-25,3.274,0.64
2020-05-26,3.296,1.05
2020-05-27,3.286,0.57
2020-05-28,3.295,0.8
2020-05-29,3.296,0.58
2020-06-01,3.358,0.84
2020-06-02,3.373,0.6
2020-06-03,3.378,0.93
2020-06-04,3.372,0.44
2020-06-05,3.386,0.38
2020-06-08,3.399,0.62
2020-06-09,3.417,0.55
2020-06-10,3.402,0.34
2020-06-11,3.372,0.53
2020-06-12,3.385,0.48
2020-06-15,3.341,0.51
2020-06-16,3.371,0.54
2020-06-17,3.375,0.51
2020-06-18,3.389,0.77
2020-06-19,3.421,0.8
2020-06-22,3.418,0.69
2020-06-23,3.424,0.5
2020-06-24,3.452,0.77
2020-06-29,3.431,0.88
2020-06-30,3.45,1.0
2020-07-01,3.521,1.08
2020-07-02,3.597,1.6
2020-07-03,3.681,1.84
2020-07-06,3.963,5.46
2020-07-07,3.896,4.25
2020-07-08,3.941,2.31
2020-07-09,3.953,1.77
2020-07-10,3.867,1.83
2020-07-13,3.91,1.96
2020-07-14,3.874,1.74
2020-07-15,3.844,1.57
2020-07-16,3.7,2.96
2020-07-17,3.723,1.62
2020-07-20,3.825,1.76
2020-07-21,3.823,1.65
2020-07-22,3.828,2.15
2020-07-23,3.825,1.48
2020-07-24,3.694,1.8
2020-07-27,3.705,0.98
2020-07-28,3.725,0.98
2020-07-29,3.785,1.13
2020-07-30,3.771,0.85
2020-07-31,3.789,2.04
2020-08-03,3.822,1.02
2020-08-04,3.853,1.97
2020-08-05,3.83,1.53
2020-08-06,3.832,1.43
2020-08-07,3.802,1.05
2020-08-10,3.827,1.06
2020-08-11,3.801,1.78
2020-08-12,3.791,1.58
2020-08-13,3.78,0.85
2020-08-14,3.837,1.13
2020-08-17,3.912,2.33
2020-08-18,3.907,1.44
2020-08-19,3.845,1.46
2020-08-20,3.806,1.08
2020-08-21,3.831,0.94
2020-08-24,3.841,1.58
2020-08-25,3.854,0.98
2020-08-26,3.818,0.98
2020-08-27,3.837,0.52
2020-08-28,3.918,1.21
2020-08-31,3.889,1.22
2020-09-01,3.898,0.73
2020-09-02,3.889,1.3
2020-09-03,3.881,0.69
2020-09-04,3.85,0.71
2020-09-07,3.795,0.8
2020-09-08,3.83,0.94
2020-09-09,3.779,1.01
2020-09-10,3.79,0.95
2020-09-11,3.807,0.63
2020-09-14,3.835,0.65
2020-09-15,3.861,0.79
2020-09-16,3.84,0.58
2020-09-17,3.808,0.59
2020-09-18,3.9,1.68
2020-09-21,3.856,1.13
2020-09-22,3.816,1.26
2020-09-23,3.819,0.96
2020-09-24,3.765,0.69
2020-09-25,3.776,0.75
2020-09-28,3.796,0.53
2020-09-29,3.789,0.67
2020-09-30,3.775,0.91
2020-10-09,3.831,1.1
2020-10-12,3.936,1.27
2020-10-13,3.931,0.63
2020-10-14,3.918,0.53
2020-10-15,3.919,1.15
2020-10-16,3.926,0.92
2020-10-19,3.903,1.25
2020-10-20,3.906,0.99
2020-10-21,3.927,1.01
2020-10-22,3.914,1.02
2020-10-23,3.902,1.25
2020-10-26,3.848,1.25
2020-10-27,3.84,0.79
2020-10-28,3.858,1.48
2020-10-29,3.877,1.1
2020-10-30,3.823,0.9
2020-11-02,3.811,0.92
2020-11-03,3.849,0.91
2020-11-04,3.874,0.88
2020-11-05,3.912,1.28
2020-11-06,3.902,0.9
2020-11-09,3.962,1.1
2020-11-10,3.96,1.0
2020-11-11,3.958,0.61
2020-11-12,3.941,0.69
2020-11-13,3.882,1.27
2020-11-16,3.923,0.9
2020-11-17,3.924,0.75
2020-11-18,3.929,1.46
2020-11-19,3.954,0.96
2020-11-20,3.959,0.82
2020-11-23,4.015,1.76
2020-11-24,3.987,1.69
2020-11-25,3.962,1.39
2020-11-26,3.991,0.72
2020-11-27,4.051,1.97
2020-11-30,4.018,3.42
2020-12-01,4.102,1.89
2020-12-02,4.09,1.26
2020-12-03,4.083,1.27
2020-12-04,4.088,1.03
2020-12-07,4.056,1.13
2020-12-08,4.044,1.02
2020-12-09,4.015,1.2
2020-12-10,4.001,1.07
2020-12-11,3.974,1.26
2020-12-14,4.006,0.71
2020-12-15,4.009,0.7
2020-12-16,4.027,0.89
2020-12-17,4.082,1.47
2020-12-18,4.05,1.7
2020-12-21,4.058,1.26
2020-12-22,4.009,1.92
2020-12-23,4.036,1.82
2020-12-24,4.03,0.8
2020-12-25,4.054,1.18
2020-12-28,4.064,1.02
2020-12-29,4.057,0.67
2020-12-30,4.108,1.25
2020-12-31,4.179,1.56
2021-01-04,4.177,1.33
2021-01-05,4.216,1.97
2021-01-06,4.271,1.52
2021-01-07,4.348,1.37
2021-01-08,4.327,1.9
2021-01-11,4.31,1.44
2021-01-12,4.444,1.67
2021-01-13,4.407,1.51
2021-01-14,4.347,1.31
2021-01-15,4.35,1.63
2021-01-18,4.382,1.29
2021-01-19,4.342,1.01
2021-01-20,4.345,1.13
2021-01-21,4.385,1.24
2021-01-22,4.378,1.08
2021-01-25,4.435,2.45
2021-01-26,4.345,1.55
2021-01-27,4.351,1.79
2021-01-28,4.276,1.71
2021-01-29,4.249,1.53
2021-02-01,4.276,1.19
2021-02-02,4.297,1.5
2021-02-03,4.309,0.89
2021-02-04,4.332,1.16
2021-02-05,4.379,0.83
2021-02-08,4.42,1.07
2021-02-09,4.484,0.81
2021-02-10,4.557,0.89
2021-02-18,4.552,1.35
2021-02-19,4.543,1.73
2021-02-22,4.418,1.99
2021-02-23,4.431,1.39
2021-02-24,4.333,2.01
2021-02-25,4.388,1.26
2021-02-26,4.288,1.8
2021-03-01,4.318,0.93
2021-03-02,4.252,1.5
2021-03-03,4.349,1.21
2021-03-04,4.243,1.67
2021-03-05,4.223,1.46
2021-03-08,4.106,1.85
2021-03-09,4.05,2.61
2021-03-10,4.068,1.04
2021-03-11,4.159,1.17
2021-03-12,4.162,1.7
2021-03-15,4.103,0.93
2021-03-16,4.127,0.98
2021-03-17,4.121,0.81
2021-03-18,4.136,0.75
2021-03-19,4.041,1.76
2021-03-22,4.068,0.96
2021-03-23,4.049,1.13
2021-03-24,3.999,1.5
2021-03-25,3.997,0.73
2021-03-26,4.059,1.09
2021-03-29,4.066,1.09
2021-03-30,4.106,0.69
2021-03-31,4.072,0.36
2021-04-01,4.112,0.65
2021-04-02,4.146,0.63
2021-04-06,4.123,0.58
2021-04-07,4.087,0.37
2021-04-08,4.103,0.51
2021-04-09,4.051,0.52
2021-04-12,4.013,1.73
2021-04-13,3.995,1.52
2021-04-14,4.001,1.49
2021-04-15,3.964,0.9
2021-04-16,3.979,1.07
2021-04-19,4.045,1.31
2021-04-20,4.037,0.93
2021-04-21,4.043,1.34
2021-04-22,4.026,1.11
2021-04-23,4.059,1.23
2021-04-26,4.003,1.7
2021-04-27,4.011,1.11
2021-04-28,4.012,1.6
2021-04-29,4.058,1.21
2021-04-30,4.027,1.66
2021-05-06,3.989,1.55
2021-05-07,3.944,1.06
2021-05-10,3.944,1.12
2021-05-11,3.974,1.14
2021-05-12,3.987,0.74
2021-05-13,3.952,1.13
2021-05-14,4.043,1.41
2021-05-17,4.075,1.32
2021-05-18,4.073,0.59
2021-05-19,4.049,1.13
2021-05-20,4.061,0.7
2021-05-21,4.02,1.25
2021-05-24,4.034,0.76
2021-05-25,4.18,2.81
2021-05-26,4.193,1.6
2021-05-27,4.203,1.33
2021-05-28,4.196,1.15
2021-05-31,4.184,1.27
2021-06-01,4.185,1.09
2021-06-02,4.158,1.11
2021-06-03,4.129,0.87
2021-06-04,4.146,1.69
2021-06-07,4.138,0.73
2021-06-08,4.117,1.75
2021-06-09,4.127,1.02
2021-06-10,4.146,1.15
2021-06-11,4.116,1.14
2021-06-15,4.067,1.02
2021-06-16,4.031,1.33
2021-06-17,4.024,0.88
2021-06-18,4.0,1.51
2021-06-21,3.98,1.37
2021-06-22,4.009,1.63
2021-06-23,4.014,2.3
2021-06-24,4.033,0.92
2021-06-25,4.086,1.44
2021-06-28,4.072,1.12
2021-06-29,4.042,0.88
2021-06-30,4.06,1.25
2021-07-01,4.093,2.13
2021-07-02,3.968,1.42
2021-07-05,3.965,0.99
2021-07-06,3.976,1.55
2021-07-07,3.987,1.17
2021-07-08,3.94,1.34
2021-07-09,3.927,1.26
2021-07-12,3.955,1.17
2021-07-13,3.966,0.87
2021-07-14,3.913,1.42
2021-07-15,3.985,1.58
2021-07-16,3.948,1.4
2021-07-19,3.961,1.92
2021-07-20,3.953,0.97
2021-07-21,3.966,1.43
2021-07-22,3.97,1.11
2021-07-23,3.933,1.14
2021-07-26,3.804,2.51
2021-07-27,3.701,2.14
2021-07-28,3.728,3.21
2021-07-29,3.757,2.4
2021-07-30,3.708,1.23
2021-08-02,3.787,2.73
2021-08-03,3.799,1.3
2021-08-04,3.809,1.35
2021-08-05,3.803,0.67
2021-08-06,3.777,0.64
2021-08-09,3.813,0.9
2021-08-10,3.867,0.99
2021-08-11,3.84,0.77
2021-08-12,3.806,0.54
2021-08-13,3.799,0.68
2021-08-16,3.807,0.78
2021-08-17,3.727,1.55
2021-08-18,3.769,1.51
2021-08-19,3.723,1.36
2021-08-20,3.653,3.48
2021-08-23,3.681,2.44
2021-08-24,3.73,2.29
2021-08-25,3.742,1.96
2021-08-26,3.673,1.0
2021-08-27,3.704,1.36
2021-08-30,3.694,0.9
2021-08-31,3.683,1.66
2021-09-01,3.752,2.69
2021-09-02,3.749,1.52
2021-09-03,3.757,1.85
2021-09-06,3.792,1.75
2021-09-07,3.829,1.31
2021-09-08,3.794,1.17
2021-09-09,3.785,0.9
2021-09-10,3.837,1.48
2021-09-13,3.826,0.91
2021-09-14,3.773,1.38
2021-09-15,3.731,1.54
2021-09-16,3.712,1.85
2021-09-17,3.744,1.9
2021-09-22,3.703,2.22
2021-09-23,3.709,1.28
2021-09-24,3.731,1.55
2021-09-27,3.792,2.92
2021-09-28,3.792,1.18
2021-09-29,3.793,1.79
2021-09-30,3.776,1.22
2021-10-08,3.84,1.71
2021-10-11,3.857,2.06
2021-10-12,3.84,1.64
2021-10-13,3.872,1.63
2021-10-14,3.851,1.48
2021-10-15,3.877,1.26
2021-10-18,3.813,2.72
2021-10-19,3.836,1.91
2021-10-20,3.838,0.8
2021-10-21,3.859,0.99
2021-10-22,3.897,1.29
2021-10-25,3.895,1.21
2021-10-26,3.874,1.53
2021-10-27,3.832,1.63
2021-10-28,3.831,1.36
2021-10-29,3.849,1.44
2021-11-01,3.834,1.72
2021-11-02,3.795,1.77
2021-11-03,3.764,1.07
2021-11-04,3.79,1.21
2021-11-05,3.788,1.04
2021-11-08,3.776,1.35
2021-11-09,3.769,1.14
2021-11-10,3.751,1.49
2021-11-11,3.82,1.32
2021-11-12,3.807,1.48
2021-11-15,3.809,1.22
2021-11-16,3.809,1.3
2021-11-17,3.789,1.59
2021-11-18,3.756,1.23
2021-11-19,3.795,1.47
2021-11-22,3.793,1.21
2021-11-23,3.806,1.67
2021-11-24,3.818,1.33
2021-11-25,3.799,0.85
2021-11-26,3.768,1.24
2021-11-29,3.768,1.21
2021-11-30,3.75,0.93
2021-12-01,3.762,0.72
2021-12-02,3.774,0.81
2021-12-03,3.801,1.17
2021-12-06,3.811,1.43
2021-12-07,3.837,1.28
2021-12-08,3.887,1.39
2021-12-09,3.938,3.27
2021-12-10,3.935,2.13
2021-12-13,3.94,1.89
2021-12-14,3.923,1.9
2021-12-15,3.89,0.98
2021-12-16,3.901,1.52
2021-12-17,3.851,1.94
2021-12-20,3.829,1.97
2021-12-21,3.844,1.24
2021-12-22,3.83,2.07
2021-12-23,3.861,1.26
2021-12-24,3.859,1.51
2021-12-27,3.854,2.13
2021-12-28,3.872,2.09
2021-12-29,3.811,1.62
2021-12-30,3.833,1.07
2021-12-31,3.842,1.12
2022-01-04,3.833,1.3
2022-01-05,3.827,1.47
2022-01-06,3.779,1.82
2022-01-07,3.793,1.28
2022-01-10,3.802,1.12
2022-01-11,3.782,1.28
2022-01-12,3.806,1.24
2022-01-13,3.752,1.85
2022-01-14,3.706,1.7
2022-01-17,3.717,1.32
2022-01-18,3.755,2.65
2022-01-19,3.755,1.14
2022-01-20,3.8,1.73
2022-01-21,3.792,1.46
2022-01-24,3.781,1.62
2022-01-25,3.715,1.73
2022-01-26,3.73,1.97
2022-01-27,3.693,2.26
2022-01-28,3.622,2.8
2022-02-07,3.681,1.73
2022-02-08,3.684,1.52
2022-02-09,3.706,1.9
2022-02-10,3.714,1.17
2022-02-11,3.709,1.28
2022-02-14,3.674,1.23
2022-02-15,3.686,0.98
2022-02-16,3.702,1.0
2022-02-17,3.705,0.96
2022-02-18,3.73,0.92
2022-02-21,3.716,1.21
2022-02-22,3.667,1.49
2022-02-23,3.686,1.23
2022-02-24,3.629,1.51
2022-02-25,3.642,1.61
2022-02-28,3.647,0.74
2022-03-01,3.691,1.27
2022-03-02,3.674,0.75
2022-03-03,3.664,0.84
2022-03-04,3.632,1.4
2022-03-07,3.541,1.74
2022-03-08,3.501,2.89
2022-03-09,3.473,2.9
2022-03-10,3.499,2.52
2022-03-11,3.508,2.42
2022-03-14,3.418,2.17
2022-03-15,3.273,3.51
2022-03-16,3.396,3.79
2022-03-17,3.443,2.52
2022-03-18,3.477,2.06
2022-03-21,3.46,2.04
2022-03-22,3.468,1.14
2022-03-23,3.485,1.46
2022-03-24,3.47,0.68
2022-03-25,3.424,0.99
2022-03-28,3.422,1.58
2022-03-29,3.409,0.82
2022-03-30,3.484,1.73
2022-03-31,3.467,1.28
2022-04-01,3.509,1.81
2022-04-06,3.497,1.93
2022-04-07,3.47,1.24
2022-04-08,3.495,1.25
2022-04-11,3.418,1.67
2022-04-12,3.462,1.95
2022-04-13,3.452,1.19
2022-04-14,3.497,1.78
2022-04-15,3.5,1.98
2022-04-18,3.457,1.54
2022-04-19,3.43,1.43
2022-04-20,3.402,1.26
2022-04-21,3.366,1.94
2022-04-22,3.381,1.42
2022-04-25,3.248,2.9
2022-04-26,3.25,2.87
2022-04-27,3.3,3.24
2022-04-28,3.335,2.52
2022-04-29,3.379,2.04
2022-05-05,3.367,1.81
2022-05-06,3.289,2.28
2022-05-09,3.263,1.61
2022-05-10,3.287,1.99
2022-05-11,3.308,2.16
2022-05-12,3.288,1.21
2022-05-13,3.315,0.93
2022-05-16,3.288,1.38
2022-05-17,3.323,1.09
2022-05-18,3.314,1.33
2022-05-19,3.312,1.04
2022-05-20,3.379,2.08
2022-05-23,3.349,1.65
2022-05-24,3.306,1.66
2022-05-25,3.311,1.42
2022-05-26,3.311,1.27
2022-05-27,3.33,1.26
2022-05-30,3.344,1.47
2022-05-31,3.378,1.25
2022-06-01,3.368,1.2
2022-06-02,3.363,0.86
2022-06-06,3.396,1.27
2022-06-07,3.415,1.35
2022-06-08,3.449,1.31
2022-06-09,3.439,1.26
2022-06-10,3.472,1.1
2022-06-13,3.421,1.38
2022-06-14,3.46,1.81
2022-06-15,3.499,2.86
2022-06-16,3.472,1.08
2022-06-17,3.515,1.67
2022-06-20,3.509,1.63
2022-06-21,3.515,1.33
2022-06-22,3.484,0.93
2022-06-23,3.525,1.05
2022-06-24,3.564,1.26
2022-06-27,3.602,1.77
2022-06-28,3.629,1.01
2022-06-29,3.604,1.06
2022-06-30,3.655,1.32
2022-07-01,3.644,0.98
2022-07-04,3.649,0.71
2022-07-05,3.649,1.31
2022-07-06,3.597,1.03
2022-07-07,3.588,0.89
2022-07-08,3.592,0.68
2022-07-11,3.547,1.01
2022-07-12,3.53,0.96
2022-07-13,3.521,0.68
2022-07-14,3.501,0.98
2022-07-15,3.458,1.87
2022-07-18,3.497,1.13
2022-07-19,3.485,1.16
2022-07-20,3.494,1.02
2022-07-21,3.46,1.01
2022-07-22,3.473,1.61
2022-07-25,3.464,0.92
2022-07-26,3.477,0.93
2022-07-27,3.453,1.46
2022-07-28,3.452,1.89
2022-07-29,3.414,1.42
2022-08-01,3.404,0.99
2022-08-02,3.356,1.39
2022-08-03,3.336,1.34
2022-08-04,3.363,2.02
2022-08-05,3.401,1.44
2022-08-08,3.386,0.96
2022-08-09,3.387,0.77
2022-08-10,3.354,1.01
2022-08-11,3.412,1.59
2022-08-12,3.422,1.07
2022-08-15,3.406,0.7
2022-08-16,3.393,0.73
2022-08-17,3.409,0.88
2022-08-18,3.383,0.89
2022-08-19,3.378,0.92
2022-08-22,3.379,1.45
2022-08-23,3.36,1.17
2022-08-24,3.332,1.79
2022-08-25,3.379,1.86
2022-08-26,3.38,1.08
2022-08-29,3.358,0.85
2022-08-30,3.354,0.85
2022-08-31,3.387,1.85
2022-09-01,3.361,1.38
2022-09-02,3.338,1.89
2022-09-05,3.327,1.17
2022-09-06,3.35,1.38
2022-09-07,3.34,1.08
2022-09-08,3.334,1.01
2022-09-09,3.386,1.6
2022-09-13,3.394,1.51
2022-09-14,3.374,2.12
2022-09-15,3.37,2.81
2022-09-16,3.31,3.72
2022-09-19,3.305,1.88
2022-09-20,3.3,1.45
2022-09-21,3.277,1.31
2022-09-22,3.256,1.54
2022-09-23,3.258,1.45
2022-09-26,3.24,1.81
2022-09-27,3.267,1.73
2022-09-28,3.237,1.72
2022-09-29,3.237,1.71
2022-09-30,3.236,1.75
2022-10-10,3.172,1.82
2022-10-11,3.164,1.17
2022-10-12,3.18,1.89
2022-10-13,3.15,1.5
2022-10-14,3.211,2.46
2022-10-17,3.209,1.22
2022-10-18,3.194,1.14
2022-10-19,3.143,1.49
2022-10-20,3.13,1.7
2022-10-21,3.113,1.47
2022-10-24,3.025,4.14
2022-10-25,3.017,2.55
2022-10-26,3.025,3.14
2022-10-27,3.005,2.54
2022-10-28,2.951,2.61
2022-10-31,2.919,2.85
2022-11-01,3.022,3.21
2022-11-02,3.042,3.66
2022-11-03,3.011,2.27
2022-11-04,3.092,3.06
