date,close,turnover
2019-12-30,1.593,1.31
2019-12-31,1.599,1.06
2020-01-02,1.63,1.46
2020-01-03,1.633,0.95
2020-01-06,1.651,1.37
2020-01-07,1.672,1.31
2020-01-08,1.649,1.56
2020-01-09,1.67,1.45
2020-01-10,1.663,1.26
2020-01-13,1.691,1.26
2020-01-14,1.683,1.16
2020-01-15,1.678,1.09
2020-01-16,1.681,1.2
2020-01-17,1.671,1.61
2020-01-20,1.699,1.05
2020-01-21,1.679,1.82
2020-01-22,1.692,1.69
2020-01-23,1.629,2.55
2020-02-03,1.497,4.07
2020-02-04,1.522,3.33
2020-02-05,1.555,1.95
2020-02-06,1.601,1.82
2020-02-07,1.616,1.39
2020-02-10,1.632,1.73
2020-02-11,1.625,1.28
2020-02-12,1.658,1.19
2020-02-13,1.643,1.27
2020-02-14,1.645,1.31
2020-02-17,1.701,2.43
2020-02-18,1.714,2.51
2020-02-19,1.701,1.68
2020-02-20,1.733,1.67
2020-02-21,1.76,1.85
2020-02-24,1.776,1.89
2020-02-25,1.788,1.91
2020-02-26,1.743,1.76
2020-02-27,1.742,1.58
2020-02-28,1.656,3.37
2020-03-02,1.716,2.36
2020-03-03,1.728,2.38
2020-03-04,1.734,1.15
2020-03-05,1.756,0.88
2020-03-06,1.746,0.79
2020-03-09,1.681,1.13
2020-03-10,1.718,1.99
2020-03-11,1.693,1.98
2020-03-12,1.671,1.0
2020-03-13,1.659,2.23
2020-03-16,1.579,1.66
2020-03-17,1.582,2.27
2020-03-18,1.558,1.7
2020-03-19,1.572,2.26
2020-03-20,1.584,1.35
2020-03-23,1.52,2.19
2020-03-24,1.542,1.93
2020-03-25,1.579,1.72
2020-03-26,1.564,1.12
2020-03-27,1.557,0.91
2020-03-30,1.527,1.69
2020-03-31,1.527,1.36
2020-04-01,1.522,1.12
2020-04-02,1.567,1.47
2020-04-03,1.548,1.24
2020-04-07,1.594,1.44
2020-04-08,1.599,0.96
2020-04-09,1.614,0.93
2020-04-10,1.584,1.47
2020-04-13,1.568,1.11
2020-04-14,1.602,1.04
2020-04-15,1.599,0.98
2020-04-16,1.611,0.99
2020-04-17,1.613,1.36
2020-04-20,1.631,0.97
2020-04-21,1.62,1.44
2020-04-22,1.635,1.1
2020-04-23,1.627,0.64
2020-04-24,1.603,1.15
2020-04-27,1.597,0.9
2020-04-28,1.585,1.54
2020-04-29,1.588,0.94
2020-04-30,1.628,1.39
2020-05-06,1.653,1.35
2020-05-07,1.651,1.35
2020-05-08,1.672,1.24
2020-05-11,1.666,1.5
2020-05-12,1.67,1.83
2020-05-13,1.679,1.12
2020-05-14,1.67,0.65
2020-05-15,1.673,1.27
2020-05-18,1.664,0.84
2020-05-19,1.683,0.69
2020-05-20,1.67,1.03
2020-05-21,1.65,0.8
2020-05-22,1.622,1.34
2020-05-25,1.615,0.87
2020-05-26,1.645,1.31
2020-05-27,1.635,1.43
2020-05-28,1.63,0.91
2020-05-29,1.644,0.89
2020-06-01,1.699,1.14
2020-06-02,1.697,0.68
2020-06-03,1.695,0.97
2020-06-04,1.698,0.84
2020-06-05,1.702,0.53
2020-06-08,1.698,0.65
2020-06-09,1.708,0.72
2020-06-10,1.71,0.63
2020-06-11,1.707,0.88
2020-06-12,1.707,1.18
2020-06-15,1.705,1.45
2020-06-16,1.736,0.89
2020-06-17,1.75,1.03
2020-06-18,1.755,1.12
2020-06-19,1.768,1.28
2020-06-22,1.767,1.26
2020-06-23,1.774,1.23
2020-06-24,1.775,0.84
2020-06-29,1.767,1.01
2020-06-30,1.793,1.41
2020-07-01,1.801,1.4
2020-07-02,1.833,1.44
2020-07-03,1.857,1.89
2020-07-06,1.946,3.37
2020-07-07,1.965,2.76
2020-07-08,2.004,1.62
2020-07-09,2.058,1.6
2020-07-10,2.055,1.6
2020-07-13,2.12,1.37
2020-07-14,2.092,2.06
2020-07-15,2.048,2.21
2020-07-16,1.946,2.42
2020-07-17,1.947,1.94
2020-07-20,2.005,2.28
2020-07-21,2.016,1.22
2020-07-22,2.035,1.4
2020-07-23,2.033,1.42
2020-07-24,1.937,1.85
2020-07-27,1.936,1.31
2020-07-28,1.956,1.27
2020-07-29,2.011,1.32
2020-07-30,2.004,1.3
2020-07-31,2.025,1.68
2020-08-03,2.074,1.46
2020-08-04,2.062,1.1
2020-08-05,2.081,1.03
2020-08-06,2.086,0.86
2020-08-07,2.06,0.89
2020-08-10,2.07,0.75
2020-08-11,2.033,0.72
2020-08-12,2.007,1.26
2020-08-13,2.016,0.94
2020-08-14,2.045,1.47
2020-08-17,2.074,1.43
2020-08-18,2.089,1.08
2020-08-19,2.054,0.89
2020-08-20,2.033,0.97
2020-08-21,2.046,0.88
2020-08-24,2.057,0.92
2020-08-25,2.046,0.85
2020-08-26,2.012,1.23
2020-08-27,2.03,1.02
2020-08-28,2.064,1.71
2020-08-31,2.054,1.44
2020-09-01,2.068,0.91
2020-09-02,2.067,1.83
2020-09-03,2.056,0.86
2020-09-04,2.042,1.13
2020-09-07,1.999,1.32
2020-09-08,2.012,1.03
2020-09-09,1.961,1.35
2020-09-10,1.928,1.72
2020-09-11,1.944,1.39
2020-09-14,1.959,1.47
2020-09-15,1.967,0.86
2020-09-16,1.961,0.78
2020-09-17,1.965,1.15
2020-09-18,2.0,1.26
2020-09-21,1.986,1.7
2020-09-22,1.961,1.16
2020-09-23,1.971,0.77
2020-09-24,1.933,1.62
2020-09-25,1.927,1.11
2020-09-28,1.909,1.01
2020-09-29,1.923,1.41
2020-09-30,1.91,1.43
2020-10-09,1.959,1.2
2020-10-12,2.019,1.06
2020-10-13,2.02,1.21
2020-10-14,2.011,0.89
2020-10-15,1.996,0.94
2020-10-16,1.985,0.93
2020-10-19,1.966,1.85
2020-10-20,1.982,0.9
2020-10-21,1.966,1.03
2020-10-22,1.953,0.98
2020-10-23,1.921,1.14
2020-10-26,1.92,1.16
2020-10-27,1.919,0.72
2020-10-28,1.93,0.81
2020-10-29,1.933,1.04
2020-10-30,1.889,1.32
2020-11-02,1.896,0.88
2020-11-03,1.926,0.93
2020-11-04,1.926,1.21
2020-11-05,1.964,1.09
2020-11-06,1.949,1.06
2020-11-09,1.981,1.59
2020-11-10,1.968,1.48
2020-11-11,1.944,0.63
2020-11-12,1.95,0.62
2020-11-13,1.951,0.92
2020-11-16,1.973,0.83
2020-11-17,1.96,0.73
2020-11-18,1.958,0.99
2020-11-19,1.969,0.78
2020-11-20,1.986,1.01
2020-11-23,2.001,1.28
2020-11-24,2.0,0.84
2020-11-25,1.968,0.75
2020-11-26,1.962,1.03
2020-11-27,1.97,0.91
2020-11-30,1.956,1.3
2020-12-01,1.987,1.02
2020-12-02,1.989,1.33
2020-12-03,1.996,1.2
2020-12-04,2.003,0.81
2020-12-07,1.988,1.15
2020-12-08,1.986,0.83
2020-12-09,1.955,1.34
2020-12-10,1.958,0.75
2020-12-11,1.926,1.12
2020-12-14,1.941,0.74
2020-12-15,1.943,0.98
2020-12-16,1.935,0.56
2020-12-17,1.959,1.27
2020-12-18,1.952,1.2
2020-12-21,1.983,1.2
2020-12-22,1.945,1.33
2020-12-23,1.956,1.15
2020-12-24,1.931,1.19
2020-12-25,1.949,1.37
2020-12-28,1.937,1.32
2020-12-29,1.929,1.3
2020-12-30,1.945,1.03
2020-12-31,1.974,1.28
2021-01-04,2.008,1.88
2021-01-05,2.026,1.25
2021-01-06,2.023,0.87
2021-01-07,2.032,0.66
2021-01-08,2.037,0.83
2021-01-11,2.005,0.94
2021-01-12,2.03,1.1
2021-01-13,2.017,0.92
2021-01-14,2.003,0.9
2021-01-15,1.996,1.34
2021-01-18,2.02,0.92
2021-01-19,2.009,0.7
2021-01-20,2.027,0.63
2021-01-21,2.056,0.82
2021-01-22,2.058,1.02
2021-01-25,2.062,0.53
2021-01-26,2.03,0.7
2021-01-27,2.035,0.79
2021-01-28,1.997,1.47
2021-01-29,1.969,1.71
2021-02-01,1.983,0.65
2021-02-02,2.002,1.31
2021-02-03,1.99,1.13
2021-02-04,1.968,2.18
2021-02-05,1.939,1.19
2021-02-08,1.962,1.27
2021-02-09,2.002,1.67
2021-02-10,2.025,1.98
2021-02-18,2.055,0.8
2021-02-19,2.084,1.16
2021-02-22,2.065,1.28
2021-02-23,2.059,1.44
2021-02-24,2.033,2.13
2021-02-25,2.023,1.06
2021-02-26,1.978,1.51
2021-03-01,2.013,1.13
2021-03-02,1.997,1.71
2021-03-03,2.024,0.97
2021-03-04,1.99,1.74
2021-03-05,1.993,1.71
2021-03-08,1.945,1.87
2021-03-09,1.901,3.16
2021-03-10,1.882,1.52
2021-03-11,1.932,1.5
2021-03-12,1.933,1.36
2021-03-15,1.921,1.34
2021-03-16,1.922,1.16
2021-03-17,1.933,1.02
2021-03-18,1.947,1.0
2021-03-19,1.931,0.94
2021-03-22,1.956,1.08
2021-03-23,1.934,1.24
2021-03-24,1.913,1.34
2021-03-25,1.917,1.32
2021-03-26,1.942,1.2
2021-03-29,1.942,1.57
2021-03-30,1.949,0.93
2021-03-31,1.946,1.16
2021-04-01,1.96,0.83
2021-04-02,1.964,0.76
2021-04-06,1.968,0.88
2021-04-07,1.971,0.97
2021-04-08,1.977,0.96
2021-04-09,1.97,0.55
2021-04-12,1.938,1.6
2021-04-13,1.932,1.01
2021-04-14,1.95,1.02
2021-04-15,1.952,1.02
2021-04-16,1.976,1.55
2021-04-19,1.996,1.09
2021-04-20,2.0,0.95
2021-04-21,1.995,0.56
2021-04-22,2.002,1.06
2021-04-23,2.012,0.56
2021-04-26,2.004,0.97
2021-04-27,2.003,0.81
2021-04-28,2.018,0.62
2021-04-29,2.018,0.63
2021-04-30,2.021,0.69
2021-05-06,2.015,0.81
2021-05-07,2.006,1.21
2021-05-10,2.012,0.7
2021-05-11,2.007,0.65
2021-05-12,2.029,0.65
2021-05-13,2.007,0.88
2021-05-14,2.038,1.32
2021-05-17,2.048,1.03
2021-05-18,2.054,0.89
2021-05-19,2.05,0.55
2021-05-20,2.043,0.6
2021-05-21,2.035,0.58
2021-05-24,2.041,0.58
2021-05-25,2.063,0.88
2021-05-26,2.066,1.47
2021-05-27,2.083,1.27
2021-05-28,2.082,1.04
2021-05-31,2.097,0.94
2021-06-01,2.1,1.59
2021-06-02,2.087,0.96
2021-06-03,2.083,0.67
2021-06-04,2.093,0.64
2021-06-07,2.098,1.03
2021-06-08,2.091,0.68
2021-06-09,2.089,0.55
2021-06-10,2.115,0.6
2021-06-11,2.105,0.6
2021-06-15,2.079,0.64
2021-06-16,2.054,0.97
2021-06-17,2.067,0.73
2021-06-18,2.088,1.15
2021-06-21,2.096,0.83
2021-06-22,2.108,0.71
2021-06-23,2.125,0.68
2021-06-24,2.118,1.22
2021-06-25,2.134,1.15
2021-06-28,2.136,0.46
2021-06-29,2.12,1.09
2021-06-30,2.13,0.86
2021-07-01,2.106,0.81
2021-07-02,2.088,0.76
2021-07-05,2.101,0.63
2021-07-06,2.1,0.69
2021-07-07,2.12,0.68
2021-07-08,2.116,0.59
2021-07-09,2.135,0.68
2021-07-12,2.165,0.93
2021-07-13,2.185,0.49
2021-07-14,2.171,1.12
2021-07-15,2.176,0.89
2021-07-16,2.179,0.65
2021-07-19,2.167,0.74
2021-07-20,2.169,0.83
2021-07-21,2.197,0.95
2021-07-22,2.206,0.48
2021-07-23,2.202,0.76
2021-07-26,2.162,1.59
2021-07-27,2.12,2.3
2021-07-28,2.088,3.04
2021-07-29,2.124,1.89
2021-07-30,2.131,0.96
2021-08-02,2.16,1.8
2021-08-03,2.144,1.5
2021-08-04,2.176,1.89
2021-08-05,2.174,0.91
2021-08-06,2.184,0.45
2021-08-09,2.192,0.86
2021-08-10,2.207,0.55
2021-08-11,2.224,0.53
2021-08-12,2.233,0.59
2021-08-13,2.233,0.52
2021-08-16,2.222,0.67
2021-08-17,2.173,1.87
2021-08-18,2.182,1.21
2021-08-19,2.187,1.1
2021-08-20,2.178,0.99
2021-08-23,2.209,0.97
2021-08-24,2.232,0.7
2021-08-25,2.25,0.52
2021-08-26,2.241,0.51
2021-08-27,2.258,0.39
2021-08-30,2.273,0.55
2021-08-31,2.282,0.48
2021-09-01,2.263,0.64
2021-09-02,2.304,0.55
2021-09-03,2.292,0.83
2021-09-06,2.312,0.59
2021-09-07,2.363,0.57
2021-09-08,2.378,0.66
2021-09-09,2.399,0.48
2021-09-10,2.398,0.78
2021-09-13,2.406,0.75
2021-09-14,2.379,0.74
2021-09-15,2.389,0.49
2021-09-16,2.346,0.82
2021-09-17,2.327,1.6
2021-09-22,2.35,0.84
2021-09-23,2.363,0.92
2021-09-24,2.328,2.14
2021-09-27,2.264,2.87
2021-09-28,2.265,0.97
2021-09-29,2.214,2.25
2021-09-30,2.234,1.62
2021-10-08,2.231,1.31
2021-10-11,2.229,1.08
2021-10-12,2.186,1.93
2021-10-13,2.196,1.05
2021-10-14,2.204,1.09
2021-10-15,2.215,1.29
2021-10-18,2.222,1.7
2021-10-19,2.239,1.26
2021-10-20,2.238,1.04
2021-10-21,2.233,0.84
2021-10-22,2.215,0.74
2021-10-25,2.234,0.6
2021-10-26,2.237,1.01
2021-10-27,2.217,0.54
2021-10-28,2.191,1.62
2021-10-29,2.213,0.9
2021-11-01,2.222,0.62
2021-11-02,2.2,2.01
2021-11-03,2.207,0.94
2021-11-04,2.225,0.59
2021-11-05,2.207,1.11
2021-11-08,2.214,0.78
2021-11-09,2.228,0.95
2021-11-10,2.222,1.45
2021-11-11,2.241,0.83
2021-11-12,2.253,0.54
2021-11-15,2.236,0.67
2021-11-16,2.221,0.62
2021-11-17,2.234,0.72
2021-11-18,2.234,1.06
2021-11-19,2.261,1.35
2021-11-22,2.28,1.46
2021-11-23,2.286,0.96
2021-11-24,2.284,0.53
2021-11-25,2.282,0.53
2021-11-26,2.276,0.65
2021-11-29,2.278,1.0
2021-11-30,2.283,0.81
2021-12-01,2.294,0.47
2021-12-02,2.281,0.58
2021-12-03,2.302,0.5
2021-12-06,2.284,0.88
2021-12-07,2.27,0.56
2021-12-08,2.303,0.64
2021-12-09,2.305,0.52
2021-12-10,2.305,0.91
2021-12-13,2.31,0.59
2021-12-14,2.304,0.43
2021-12-15,2.301,0.44
2021-12-16,2.322,0.68
2021-12-17,2.306,1.29
2021-12-20,2.27,2.55
2021-12-21,2.287,1.24
2021-12-22,2.296,0.86
2021-12-23,2.309,0.66
2021-12-24,2.296,1.72
2021-12-27,2.291,1.7
2021-12-28,2.292,1.22
2021-12-29,2.287,1.29
2021-12-30,2.303,1.35
2021-12-31,2.315,1.2
2022-01-04,2.317,1.27
2022-01-05,2.271,1.75
2022-01-06,2.274,1.26
2022-01-07,2.263,1.18
2022-01-10,2.263,0.56
2022-01-11,2.25,0.96
2022-01-12,2.265,0.62
2022-01-13,2.24,1.29
2022-01-14,2.229,1.39
2022-01-17,2.252,1.08
2022-01-18,2.255,0.85
2022-01-19,2.243,1.56
2022-01-20,2.225,1.84
2022-01-21,2.201,2.73
2022-01-24,2.199,1.14
2022-01-25,2.127,1.89
2022-01-26,2.134,1.34
2022-01-27,2.083,1.47
2022-01-28,2.069,2.34
2022-02-07,2.099,2.03
2022-02-08,2.124,0.97
2022-02-09,2.153,1.07
2022-02-10,2.153,0.89
2022-02-11,2.127,1.2
2022-02-14,2.109,1.52
2022-02-15,2.127,1.33
2022-02-16,2.132,1.1
2022-02-17,2.132,0.92
2022-02-18,2.151,0.97
2022-02-21,2.161,1.01
2022-02-22,2.137,1.01
2022-02-23,2.168,1.38
2022-02-24,2.131,2.03
2022-02-25,2.146,1.48
2022-02-28,2.157,0.98
2022-03-01,2.163,1.23
2022-03-02,2.164,0.87
2022-03-03,2.161,0.93
2022-03-04,2.146,1.0
2022-03-07,2.097,1.3
2022-03-08,2.019,2.87
2022-03-09,1.984,3.88
2022-03-10,2.016,2.49
2022-03-11,2.045,1.85
2022-03-14,1.991,1.94
2022-03-15,1.874,3.51
2022-03-16,1.94,3.73
2022-03-17,1.971,2.15
2022-03-18,1.991,1.36
2022-03-21,1.999,2.61
2022-03-22,2.0,0.91
2022-03-23,2.013,0.75
2022-03-24,1.998,0.66
2022-03-25,1.972,0.7
2022-03-28,1.979,0.68
2022-03-29,1.968,0.78
2022-03-30,2.011,1.41
2022-03-31,1.993,0.83
2022-04-01,2.007,1.13
2022-04-06,2.003,0.8
2022-04-07,1.957,1.2
2022-04-08,1.964,0.88
2022-04-11,1.901,1.16
2022-04-12,1.932,1.53
2022-04-13,1.904,0.88
2022-04-14,1.929,0.91
2022-04-15,1.912,0.7
2022-04-18,1.914,0.99
2022-04-19,1.92,0.75
2022-04-20,1.876,0.79
2022-04-21,1.818,1.34
2022-04-22,1.807,1.47
2022-04-25,1.689,2.12
2022-04-26,1.658,2.15
2022-04-27,1.714,2.59
2022-04-28,1.709,2.12
2022-04-29,1.779,2.07
2022-05-05,1.792,1.41
2022-05-06,1.751,1.88
2022-05-09,1.767,1.55
2022-05-10,1.797,1.18
2022-05-11,1.809,2.28
2022-05-12,1.81,0.9
2022-05-13,1.831,0.87
2022-05-16,1.825,1.18
2022-05-17,1.835,0.84
2022-05-18,1.829,0.99
2022-05-19,1.846,1.16
2022-05-20,1.875,1.16
2022-05-23,1.882,0.85
2022-05-24,1.818,1.55
2022-05-25,1.847,1.12
2022-05-26,1.869,1.19
2022-05-27,1.869,0.82
2022-05-30,1.879,0.59
2022-05-31,1.908,1.57
2022-06-01,1.906,0.87
2022-06-02,1.929,0.93
2022-06-06,1.96,1.5
2022-06-07,1.959,0.98
2022-06-08,1.972,1.05
2022-06-09,1.949,0.93
2022-06-10,1.984,1.35
2022-06-13,1.978,1.05
2022-06-14,1.998,1.6
2022-06-15,1.99,1.33
2022-06-16,1.993,1.25
2022-06-17,2.012,1.41
2022-06-20,2.012,1.1
2022-06-21,1.998,0.92
2022-06-22,1.966,1.21
2022-06-23,2.01,1.22
2022-06-24,2.033,1.11
2022-06-27,2.042,1.23
2022-06-28,2.076,0.8
2022-06-29,2.043,1.12
2022-06-30,2.059,1.27
2022-07-01,2.056,0.82
2022-07-04,2.081,1.66
2022-07-05,2.078,1.38
2022-07-06,2.051,0.83
2022-07-07,2.059,1.01
2022-07-08,2.047,0.7
2022-07-11,2.02,0.69
2022-07-12,1.996,0.64
2022-07-13,2.003,1.15
2022-07-14,2.017,1.19
2022-07-15,1.983,0.72
2022-07-18,2.02,0.86
2022-07-19,2.027,0.86
2022-07-20,2.053,0.75
2022-07-21,2.033,0.59
2022-07-22,2.015,1.2
2022-07-25,1.995,0.88
2022-07-26,2.019,0.72
2022-07-27,2.028,0.46
2022-07-28,2.033,0.74
2022-07-29,2.017,0.69
2022-08-01,2.034,0.49
2022-08-02,1.983,1.3
2022-08-03,1.967,0.85
2022-08-04,1.973,0.95
2022-08-05,2.014,0.58
2022-08-08,2.026,0.57
2022-08-09,2.032,0.56
2022-08-10,2.028,0.43
2022-08-11,2.068,0.72
2022-08-12,2.064,0.53
2022-08-15,2.067,1.22
2022-08-16,2.072,0.68
2022-08-17,2.086,0.86
2022-08-18,2.078,0.5
2022-08-19,2.051,0.74
2022-08-22,2.076,0.55
2022-08-23,2.077,0.71
2022-08-24,2.017,0.98
2022-08-25,2.028,0.88
2022-08-26,2.024,0.61
2022-08-29,2.023,1.22
2022-08-30,2.02,1.13
2022-08-31,1.977,1.45
2022-09-01,1.97,0.61
2022-09-02,1.973,1.06
2022-09-05,1.983,0.99
2022-09-06,2.017,1.02
2022-09-07,2.022,0.64
2022-09-08,2.015,0.9
2022-09-09,2.028,1.0
2022-09-13,2.022,1.06
2022-09-14,2.007,1.24
2022-09-15,1.961,1.14
2022-09-16,1.912,1.27
2022-09-19,1.9,0.98
2022-09-20,1.91,0.89
2022-09-21,1.92,0.75
2022-09-22,1.917,0.87
2022-09-23,1.894,1.27
2022-09-26,1.864,2.1
2022-09-27,1.899,1.49
2022-09-28,1.855,1.26
2022-09-29,1.859,1.5
2022-09-30,1.834,0.97
2022-10-10,1.813,1.04
2022-10-11,1.824,1.66
2022-10-12,1.868,1.96
2022-10-13,1.873,1.0
2022-10-14,1.92,1.57
2022-10-17,1.929,0.99
2022-10-18,1.938,1.13
2022-10-19,1.921,0.81
2022-10-20,1.915,1.5
2022-10-21,1.915,1.26
2022-10-24,1.899,1.77
2022-10-25,1.883,1.62
2022-10-26,1.922,1.6
2022-10-27,1.917,1.31
2022-10-28,1.856,1.47
2022-10-31,1.867,1.21
2022-11-01,1.913,2.26
2022-11-02,1.927,1.58
2022-11-03,1.928,1.43
2022-11-04,1.977,2.08
